id_lokasi,dmgratio_cr_mmi500,dmgratio_mcf_mmi500,dmgratio_mur_mmi500,dmgratio_lightwood_mmi500,dmgratio_cr_mmi250,dmgratio_mcf_mmi250,dmgratio_mur_mmi250,dmgratio_lightwood_mmi250,dmgratio_cr_mmi100,dmgratio_mcf_mmi100,dmgratio_mur_mmi100,dmgratio_lightwood_mmi100
6806.0,0.9398129989732946,0.9727909952928105,0.9317245188861675,0.9919126670093386,0.7953910955336081,0.8634459769828424,0.8172049251684645,0.99247400386972,0.5087730920178558,0.5692751663897546,0.6026190705044967,0.9134636607230221
6807.0,0.9397811529464049,0.9727723713168308,0.9316956001659918,0.9919074723006205,0.8225520700873695,0.8860286138854931,0.8378674198622472,0.9936347989496449,0.6058704769741903,0.6747725961153627,0.6767521916986075,0.9546908331138261
6808.0,0.9397732450219753,0.9727677441751456,0.9316884193363475,0.991906184381789,0.8293475626450832,0.891515732287845,0.8429208068783666,0.9937694063354732,0.610190497258832,0.6786894602624155,0.6803135292256257,0.9561626961244043
6809.0,0.9397637267501927,0.9727621734641787,0.9316797763250405,0.9919046352589787,0.8340331862652434,0.8953743765674869,0.8464263565873961,0.9938215855104852,0.6370387594395835,0.7060046452590539,0.7020403760534721,0.9649282672860444
6810.0,0.9397585271827497,0.9727591297343581,0.9316750549352398,0.9919037895070785,0.8093055841475921,0.8752914137740998,0.8278999784748534,0.9931875343940807,0.5557504689054662,0.6259719929979839,0.6365446401151392,0.9364907789159923
6811.0,0.939728430176944,0.9727415031015605,0.9316477264525529,0.9918989007950543,0.8263143309691662,0.8890573463391488,0.840664536515835,0.9937176855196888,0.6229695701830286,0.6911526203180867,0.6907941768033253,0.9604330205771539
6812.0,0.9397279904042473,0.9727412454376518,0.9316473271413698,0.9918988294480272,0.8299920513752825,0.8920412609156542,0.8434010672037401,0.9937786102451033,0.6358733866188712,0.7047461174378357,0.701127547501749,0.9645662145724426
6813.0,0.939727770517858,0.9727411166045244,0.9316471274858307,0.9918987937754365,0.8367330002634609,0.8976509928936006,0.848468430829406,0.9938356276604648,0.6419362378867974,0.711321531088585,0.7058288383997842,0.9664264575346767
6814.0,0.9397237427117748,0.9727387565464056,0.9316434702723334,0.9918981404463267,0.8291199019860388,0.8913304039849157,0.8427512554363672,0.99376600387843,0.6198691720176215,0.6880186481511772,0.6882655512109422,0.9594105944491712
6815.0,0.9397189090737682,0.972735923978656,0.9316390813968071,0.9918973566818462,0.8233157087015829,0.8866424420486845,0.8384355480477749,0.993653265857403,0.6118820020445576,0.6802652528671398,0.6817071915376991,0.9567356767821068
6816.0,0.9397015508124447,0.972725748783373,0.9316233205771409,0.9918945445421231,0.8272375277561371,0.8898033827301075,0.841350786704726,0.9937348789993379,0.6206558285999106,0.6888078172233236,0.6889083122582637,0.9596709384612941
6817.0,0.939692760380723,0.97272059411954,0.9316153392512634,0.991893121912242,0.8397079149349075,0.9002200835882952,0.8507444634539055,0.9938367841098813,0.6641317344170313,0.7351140705594211,0.721803945768671,0.9726723466042428
6818.0,0.9396829454699208,0.972714837257451,0.9316064278564659,0.9918915346507368,0.8155892587572334,0.8804213445699076,0.8326599813929545,0.9934290389964933,0.5902457824159193,0.661195708301825,0.6639330101918528,0.9492914697138506
6819.0,0.9396369370675812,0.972687830974994,0.9315646563696158,0.9918841106221323,0.8416407765427746,0.9019249506737589,0.852237883408693,0.9938291951270336,0.6575131536442627,0.7281641110180909,0.717247271939035,0.9709084248399171
6820.0,0.9396035240547641,0.9726681969008314,0.9315343219822272,0.9918787359684479,0.8303396042477369,0.8923252369911494,0.8436602448610709,0.9937833096535528,0.6350056957311954,0.7038113582510863,0.7004452918154306,0.9642953220330388
6821.0,0.9395948767570553,0.972663112699693,0.931526471649228,0.9918773473276074,0.8427386806806786,0.9029045583976162,0.8530912247676773,0.993821896527968,0.6700563150818177,0.7412051518385279,0.7257723007647734,0.9741799492426096
6822.0,0.9395397595695614,0.9726306783714089,0.9314764362595156,0.9918685186468005,0.8356619038792797,0.896741964808457,0.8476556926839839,0.9938315038563132,0.6537129384905664,0.724103378694632,0.7145580236239093,0.9698574697718021
6823.0,0.9395327212205095,0.9726265330823382,0.9314700470885726,0.9918673940295823,0.8232321480102995,0.8865752620323174,0.8383733966425183,0.9936512854977986,0.6186318154066158,0.6867860141945299,0.6872530986928,0.9589998747118124
6824.0,0.9395131479972831,0.972615001119247,0.9314522794707123,0.9918642698521831,0.8371245224870993,0.8979853121203627,0.8487664040584659,0.9938366517168323,0.6506973679464031,0.7208504992524346,0.7123802302291824,0.9690036409777957
6825.0,0.9395084548479125,0.9726122351436711,0.931448019319008,0.9918635214803525,0.8370431781924855,0.8979157610826893,0.8487044566711408,0.993836460413617,0.6522016546132368,0.7224760779216722,0.7134717036943915,0.9694317650365187
6826.0,0.9394928385427689,0.9726030289092638,0.9314338439655602,0.9918610333138944,0.8362876483994383,0.8972720465756735,0.8481300691024327,0.9938341471288322,0.6463752213465213,0.716156501318595,0.7091877653992582,0.9677496025757653
6827.0,0.9394571271005746,0.9725819613628021,0.9314014286341851,0.9918553550126574,0.8339571691436508,0.8953109415268686,0.84636915149534,0.9938210166842054,0.6377075039327058,0.7067282701057205,0.7025623280838709,0.9651350928454389
6828.0,0.939456614826427,0.9725816590038916,0.931400963651409,0.9918552736763303,0.8234855934773463,0.8867790353965731,0.8385618956956994,0.993657261390489,0.6165558894835228,0.6847428555830092,0.6855510387006024,0.9583076139178577
6829.0,0.9394518478256235,0.9725788451812353,0.9313966367359117,0.9918545169555723,0.8198506492357575,0.883857394017898,0.8358540405142457,0.9935628891659423,0.6102858683780742,0.6787776475721763,0.6803921287477939,0.9561950552086742
6830.0,0.9394269117954868,0.9725641202188046,0.9313740031362134,0.9918505632744549,0.7803439841005173,0.8497764824290507,0.8054974377928711,0.9914364698790622,0.4633624630369778,0.5093925489186036,0.5628285427852995,0.8765858867388989
6831.0,0.9394098952295608,0.9725540660407157,0.9313585581069612,0.9918478697766102,0.8126190474275069,0.8780087006904961,0.8304169685364273,0.9933213331917184,0.5776271536642542,0.6497563780924877,0.6537166428190283,0.944807372180928
6832.0,0.9393979380287732,0.9725469983855098,0.9313477053535067,0.9918459793060446,0.8394713968410463,0.9000133430982888,0.8505625058456465,0.9938372566375642,0.6512148273359956,0.7214102860196386,0.7127568584176414,0.9691514056844023
6833.0,0.9393850997910805,0.9725394074066966,0.9313360530856717,0.9918439515581725,0.8244453797587405,0.8875511097028921,0.8392754926771244,0.9936790591369403,0.6159108779935839,0.6841146075159951,0.6850214250461332,0.9580917432899568
6834.0,0.9393754904764868,0.9725337238857306,0.9313273315556819,0.9918424351721724,0.8406778888368471,0.901072318723504,0.8514924827271093,0.9938338093943777,0.6599238793091039,0.7307136505774504,0.7189242986527482,0.9715606712884806
6835.0,0.9393620635099765,0.972525779887084,0.9313151452139222,0.9918403183050257,0.77285037938559,0.842636246476386,0.7996247210579,0.9908173885858572,0.4455589604359933,0.4848153768750946,0.5417718434262064,0.8597277369752403
6836.0,0.9393431331727468,0.9725145749100671,0.9312979642640299,0.9918373376652035,0.7897761730641323,0.858448251876707,0.8128499604582488,0.9921187958926726,0.5051143196648112,0.5650158548046506,0.5999454822670615,0.9110806255026755
6837.0,0.9393316129392277,0.9725077531877937,0.9312875087833091,0.9918355259883637,0.7855042619545156,0.8545638857506697,0.8095255274643605,0.9918230764447984,0.47814360287766494,0.5304370031851088,0.5778104172563506,0.8900371309807649
6838.0,0.9393056356447689,0.9724923628348393,0.9312639328251401,0.9918314469468378,0.8360612865493621,0.8970799751908105,0.84795832402733,0.9938332665838655,0.6467312557818006,0.716544051560227,0.7094537775779362,0.9678542129872861
6839.0,0.9392945538264387,0.9724857940496675,0.9312538755705018,0.9918297094379905,0.8385355836351113,0.8991996152669501,0.8498442640717072,0.9938381623694149,0.6591945352779793,0.7299445200225727,0.7184191540127066,0.9713645212835927
6840.0,0.9392552845887201,0.9724625010870606,0.9312182376987974,0.9918235649324315,0.832235967405256,0.8938828790546915,0.8450773375261317,0.9938056523960161,0.6425333724877174,0.711971736186268,0.7062850656894183,0.966606436173111
6841.0,0.939232600476856,0.9724490343891236,0.931197651777591,0.9918200243884605,0.7913768588181924,0.8598854435548078,0.8140931829494493,0.9922239351495414,0.5021610447851896,0.5615294645566731,0.5977465206477655,0.909069183718838
6842.0,0.9391989000437503,0.9724290123119648,0.9311670691515311,0.9918147763895753,0.8381081528828247,0.8988302031828188,0.8495171116806507,0.9938380676272526,0.6618667257556491,0.7327532005327466,0.7202609853692077,0.9720781839464465
6843.0,0.939193467631245,0.972425783085654,0.9311621393904016,0.9918139317662795,0.8355033890228156,0.8966081133849126,0.8475357152092586,0.9938307305634297,0.6478822501779742,0.7177961144552091,0.7103101068271762,0.9681908124983262
6844.0,0.939097107323479,0.9723684231927969,0.931074698063814,0.991799011501505,0.8216640269484227,0.885314970648513,0.8372062583813875,0.993612286644602,0.5953386611150618,0.6656026045526388,0.6680928854002496,0.951063153094879
6845.0,0.9390918170858908,0.9723652697202203,0.9310698976319006,0.9917981957484039,0.8131011347873154,0.8784016111704558,0.8307819262598012,0.9933396069913512,0.5770045451852022,0.6491602170064295,0.6532165900693272,0.9445814047362181
6846.0,0.9390852058972755,0.9723613281961904,0.9310638985713175,0.9917971767987511,0.8430157113689585,0.9031529004307851,0.8533071151416937,0.9938197100700262,0.6764740713729178,0.7476696890508918,0.7299860578842217,0.9757377028540377
6847.0,0.939078299717693,0.9723572100395368,0.9310576318560669,0.9917961129692568,0.8081884941876883,0.8743678932041108,0.8270482787123881,0.9931392292714365,0.5707900571371832,0.6429850116216179,0.6482551009432018,0.942295569326925
6848.0,0.9390758014324758,0.9723557201196001,0.9310553649004839,0.9917957282801966,0.7801131196078955,0.8495598470166299,0.8053169171941763,0.9914184197138832,0.47319209746570023,0.5234452854441345,0.5730726822517468,0.8856297323825417
6849.0,0.9390725695731583,0.972353792561689,0.9310524323008441,0.9917952307506284,0.8184412587094856,0.8827232685512536,0.8348005464832142,0.993521355473252,0.6053983318037146,0.674352501195478,0.6763630000180713,0.9545292988780167
6850.0,0.9390723483369097,0.9723536606048794,0.9310522315505375,0.9917951966971373,0.8265704503814895,0.88926415868037,0.8408548991437677,0.9937225814459901,0.6185402675703155,0.6866952466005432,0.6871781255115731,0.9589694292142544
6851.0,0.9390721283944302,0.9723535294189484,0.9310520319742235,0.9917951628433967,0.8277158751182985,0.8901906111736914,0.8417064775092844,0.9937432911560419,0.6323454543454328,0.700959896166424,0.6983405895191065,0.9634579968923237
6852.0,0.9390657358264327,0.9723497161904842,0.9310462313533296,0.9917941791587401,0.8361947133928529,0.8971931462793329,0.8480595382741587,0.9938337960215824,0.64173345117349,0.7111007765541545,0.7056736080405919,0.9663651999430384
6853.0,0.9390543479517643,0.9723429215590744,0.9310358980349716,0.9917924280685929,0.8368546484866526,0.8977547490843913,0.8485609618042178,0.9938359737338672,0.6459251170833477,0.7156664227448111,0.7088507203055191,0.9676170237933098
6854.0,0.9390491301174998,0.9723398076044302,0.9310311634099644,0.9917916262759813,0.8171197884929801,0.881658082210604,0.8338103117563517,0.9934799475381852,0.5922434881036069,0.6629306435131244,0.6655623012345592,0.9499882350837925
6855.0,0.9390268653131653,0.9723265151734493,0.931010960623053,0.9917882088135275,0.8266556637184346,0.8893329927995771,0.8409182375583945,0.9937241889624541,0.6265148359895694,0.6948085449856581,0.6936679168745084,0.9615894173483109
6856.0,0.9389946756926364,0.9723072831259152,0.9309817525547172,0.9917832789490727,0.8367190244272892,0.897639079443069,0.8484578031415821,0.9938355862941226,0.6495743755836468,0.719633708606052,0.7115586593026058,0.9686811908012836
6857.0,0.9389665251522801,0.9722904503497116,0.9309562097709487,0.9917789782984526,0.8317226528633178,0.8934597748160101,0.844693200750346,0.9938001591645858,0.6319957341147218,0.7005868547297223,0.6980625233049849,0.9633471799184989
6858.0,0.9389417513304129,0.9722756259410602,0.9309337311244399,0.9917752017146119,0.8202991188325873,0.8842179834125526,0.8361887676190173,0.9935755312367229,0.610172351622246,0.67867269046634,0.680298574372445,0.9561565386732429
6859.0,0.9389396191317254,0.972274349583339,0.9309317964728486,0.9917748770352053,0.843376554973024,0.903477035345821,0.8535886618090212,0.9938166530984247,0.6713629346285057,0.7425323929572906,0.7266362961593423,0.9745034091430717
6860.0,0.9389256511442471,0.9722659863431202,0.9309191226459916,0.9917727514715035,0.8308920537306477,0.8927775235573322,0.8440725270591358,0.9937903963811646,0.6394346469443101,0.7086011910581594,0.7039037605236965,0.9656660157557094
6861.0,0.9389091821852317,0.972256121540635,0.9309041796393052,0.9917702484536245,0.812065535639217,0.8775568706021948,0.8299975323730924,0.9932999761935483,0.5851509985437867,0.6567000170389174,0.6597920153984065,0.9475005255502975
6862.0,0.9388955789980411,0.972247969951098,0.9308918369274957,0.9917681835390938,0.8365154389967346,0.897465695310465,0.8483030588889623,0.9938349462328709,0.6456927822399701,0.7154134055608383,0.7086764203601427,0.9675484464144686
6863.0,0.9388916082707793,0.9722455899533963,0.9308882341378338,0.9917675812322406,0.8026024742534303,0.8696820128387237,0.8227690906422565,0.9928739126719561,0.5383553916349704,0.6040926945663596,0.6236395620151168,0.9291227255764234
6864.0,0.9388854315802205,0.9722418872162942,0.9308826298026011,0.991766644700667,0.8068358324743897,0.8732439871135254,0.8260150432918967,0.9930786023936183,0.5678518499840658,0.6399055370512051,0.6459310045454572,0.9411938599487016
6865.0,0.9388673413820388,0.9722310390784203,0.930866215960636,0.9917639045371764,0.82446650693369,0.8875681134667287,0.8392911972502007,0.9936795240779455,0.6022874738435412,0.6716139296754747,0.6738000709046652,0.9534620852459749
6866.0,0.9388566039491627,0.9722245976168048,0.9308564735618944,0.9917622800422641,0.8025855667253576,0.8696676407643904,0.8227560926293975,0.9928730501278192,0.5366713612652294,0.6019860860176844,0.622421555760369,0.9283569301414393
6867.0,0.9388488811155247,0.9722199634584717,0.9308494664147388,0.9917611125220008,0.8329036948171155,0.8944350919921514,0.8455777519634031,0.9938121747785811,0.6347656248845726,0.7035531071274426,0.7002561465211268,0.9642201759448138
6868.0,0.9388412320241929,0.9722153725795677,0.9308425261871243,0.9917599568820034,0.814429209684475,0.8794812634092227,0.831785555444856,0.9933883644300048,0.5883680441462581,0.6595527459723992,0.6624044273955798,0.948633939873311
6869.0,0.9388170335874705,0.9722008426485702,0.9308205703562188,0.9917563057300363,0.8325239781069202,0.8941208021563356,0.845293075941677,0.9938085524550837,0.6300705962946684,0.6985419423184076,0.6965265043393115,0.962734190883559
6870.0,0.9387773091360527,0.9721769691436208,0.9307845275711687,0.9917503277453104,0.8270150782610673,0.8896234719001067,0.8411854084468545,0.993730851277053,0.6291766300610735,0.6975976850521367,0.6958103201163561,0.9624478778937526
6871.0,0.9387451561071652,0.9721576267606291,0.9307553546012256,0.9917455035130839,0.8359967276590291,0.8970252618257548,0.8479093711229175,0.9938329997029113,0.6455234087436307,0.7152289369378209,0.7085492166905202,0.967498392062772
6872.0,0.9387363256929154,0.9721523116249727,0.9307473426329972,0.9917441808463314,0.8428029774624749,0.9029621567229016,0.8531413110126638,0.9938214014772565,0.6751428704799232,0.7463399487053114,0.7291176374281085,0.9754209587817317
6873.0,0.9387235219107989,0.9721446025719642,0.9307357255734997,0.9917422647456273,0.8184566394532905,0.882735654718472,0.8348120571621727,0.9935218234300419,0.571660680842274,0.6438766258238625,0.6489466210989152,0.9426193178476323
6874.0,0.9386569864405051,0.9721044982523718,0.9306753569662622,0.991732340353076,0.8162502780591028,0.8809559331728137,0.8331572734846381,0.9934514121749447,0.5908279531883617,0.6617024989993772,0.6644074930010735,0.9494947976816145
6875.0,0.9386292336763317,0.9720877484718133,0.9306501764165281,0.9917282169662754,0.8260533877305279,0.8888467524282192,0.8404705991543595,0.9937125983081988,0.62678755186307,0.6950926704234541,0.6938880637331489,0.9616777701313789
6876.0,0.9385539080003549,0.972042221966034,0.9305818316987347,0.9917170733813064,0.8175201773860861,0.8819810452399542,0.8341106144420096,0.9934927440337703,0.6024519552676879,0.671757633341507,0.6739355005595368,0.9535186311407348
6877.0,0.9385456598304502,0.9720372310474313,0.930574347886539,0.9917158574123018,0.7804111567487043,0.8498394753443905,0.8055499573924315,0.9914417096261043,0.47801271158616027,0.530253783893194,0.5776885150955824,0.8899222495810712
6878.0,0.9385323282097222,0.9720291617549033,0.9305622516765159,0.9917138938002394,0.8362957428253535,0.8972789214927447,0.8481362134460106,0.9938341770220871,0.6555526646567801,0.7260752695163605,0.7158672294612856,0.9703697313812608
6879.0,0.9385084635546843,0.9720147096481532,0.9305405984021229,0.9917103842502386,0.8231639533044552,0.8865204383574263,0.8383226716215689,0.9936496619407237,0.6139596929053597,0.6822339238412273,0.683417498983958,0.9574366028211689
6880.0,0.9384112860130022,0.9719557615369048,0.9304524239660545,0.9916961656560217,0.797675689694612,0.8654442455773196,0.8189717001174138,0.9926076009351501,0.5254884254724341,0.5884941690509714,0.6144444566027872,0.9229527014760774
6881.0,0.9384067913090621,0.9719530311964049,0.9304483455997653,0.9916955108192972,0.8196554631579677,0.8837004195075514,0.8357082877438657,0.9935573001592138,0.6058308188383756,0.6747372580469764,0.6767194999947677,0.954677269680527
6882.0,0.9383761332100959,0.9719343986298975,0.9304205270982007,0.9916910508330418,0.8274275568102614,0.8899571541040958,0.8414920770645271,0.9937382615715639,0.6298637917357908,0.698323189159681,0.6963609851839421,0.9626680491188665
6883.0,0.9383516622099144,0.9719195149151084,0.9303983223493834,0.9916874991898605,0.8328901011774069,0.8944238283112967,0.8455675557518345,0.9938120490621508,0.6393193391415554,0.7084759914812356,0.7038145079182729,0.9656307178425255
6884.0,0.9383428902460267,0.9719141771823914,0.9303903626879044,0.9916862278423889,0.7770298659895363,0.8466463413476655,0.8029035216152747,0.9911711401532286,0.4629073754185269,0.5087432569687328,0.5623251679546364,0.8761599815747326
6885.0,0.9383413428626166,0.9719132354659823,0.9303889585917187,0.9916860036732383,0.8262324140741723,0.8889912234093004,0.8406036535560583,0.9937160992667375,0.6286320316338369,0.6970242283614662,0.6953731700987318,0.9622729554408797
6886.0,0.9383047038991997,0.9718909256653783,0.930355712041893,0.9916807043622347,0.8006681767832821,0.8680300739166115,0.8212804752457091,0.9927729296430654,0.5375971001630978,0.6031423721157623,0.6230905210788336,0.9287792753186833
6887.0,0.9382763919727642,0.9718736707121867,0.9303300210484415,0.9916766206945832,0.8115834053030399,0.8771626653651929,0.8296318402619821,0.9932810470688814,0.5870958978338929,0.6584310674745589,0.6613704054064682,0.9481868515253277
6888.0,0.9382563357972449,0.9718614390789934,0.9303118212726059,0.9916737337553295,0.8324480391037969,0.8940580316528178,0.845236177696895,0.9938078005531987,0.6353725687118467,0.7042063345530637,0.7007340248146312,0.9644099956380147
6889.0,0.9382201257121945,0.9718393383953436,0.9302789621888359,0.9916685340268239,0.7844477379021266,0.8535922206072796,0.8087018944540116,0.9917465436084466,0.5150978339969797,0.5765343987125884,0.6071357135692462,0.9173010758819021
6890.0,0.9381880417255066,0.9718197374427154,0.930249846668513,0.9916639401759179,0.8232164723902616,0.8865626597508999,0.8383617369160062,0.9936509128835976,0.618636316799484,0.6867904787733854,0.6872567848896692,0.959001371509839
6891.0,0.9381793373439903,0.971814416686599,0.9302419475134477,0.9916626960301036,0.8276121973662678,0.8901066398698595,0.8416293757575579,0.9937414968002893,0.6108060679060099,0.6792600604990308,0.6808208079523508,0.9563714471569784
6892.0,0.9381620761275584,0.9718038615496052,0.9302262829458988,0.991660231559677,0.7875930021267448,0.8564720213071545,0.8111521742488543,0.9919704171399799,0.5049958186726491,0.5648768746977185,0.5998579920035929,0.9110014224282055
6893.0,0.9380820962798728,0.9717548879948185,0.9301536983061041,0.991648859788401,0.8158006842414653,0.8805924120609763,0.8328191175739261,0.9934362586965794,0.5974751649880433,0.6674435867280218,0.6698440902063788,0.9518026439948531
6894.0,0.9380555286131864,0.971738595796036,0.930129586056887,0.9916450995318129,0.8381125180295662,0.8988339687750714,0.8495204498655794,0.9938380701962953,0.6607628895973202,0.7315960725353023,0.7195031031106243,0.9717850481225482
6895.0,0.938015007416422,0.971713723535422,0.9300928087187158,0.9916393808667525,0.7952823413405007,0.8633503398040131,0.8171207399123129,0.9924674858747825,0.5228223223236313,0.5853948811031683,0.6125675215841953,0.9215688001426393
6896.0,0.937987988856293,0.9716971236590973,0.930068285656205,0.9916355788669089,0.8341315001895462,0.8954564671189235,0.8465003616994925,0.9938223072841166,0.6403493876043488,0.709595080061833,0.7046102139858106,0.9659452739133495
6897.0,0.9379866602510334,0.9716963070567503,0.9300670797466115,0.9916353921364102,0.8139509312597212,0.8790928942913618,0.8314244250423886,0.9933710740242803,0.5847588396649734,0.6563483253219455,0.6594741170598151,0.9473617003390347
6898.0,0.9379754389309788,0.9716894088726408,0.9300568946403645,0.9916338158750893,0.8261074702819975,0.8888903906224519,0.8405107935303959,0.9937136608743496,0.6285611747939627,0.6969497188383704,0.695316246831805,0.9622501689489125
6899.0,0.9379710831462634,0.9716867306184427,0.930052941050973,0.9916332044280602,0.834242170705784,0.8955489423404326,0.8465836969378375,0.9938231009938686,0.6408292411969687,0.7101168800997226,0.7049796556442718,0.9660912209133827
6900.0,0.9379594168707808,0.9716795557343179,0.9300423519016622,0.9916315678965688,0.8322995360333969,0.8939353591153743,0.8451249412486064,0.9938063037727687,0.6343848529807352,0.7031438517588441,0.6999558154201309,0.9641008156758989
6901.0,0.9379521076867775,0.971675059315256,0.9300357174939965,0.9916305434125118,0.8179075769915273,0.882293337249152,0.8344009438702307,0.9935049184451621,0.6056424737688979,0.6745695611116913,0.6765642431307276,0.9546128420892698
6902.0,0.9379495979893392,0.9716735152029585,0.9300334394771428,0.9916301917925858,0.8281135621615205,0.8905129410231696,0.8420022767702455,0.9937500250658001,0.6332883882736049,0.7019679163282808,0.6990887703286468,0.9637559410560029
6903.0,0.9379146707577101,0.9716520146755998,0.930001735868544,0.9916253062412688,0.8252471088245716,0.8881966926350245,0.8398713828503109,0.9936962506432181,0.6207476047072578,0.6889001593456184,0.688983251552785,0.959701271696902
6904.0,0.9379125297841392,0.9716506960501048,0.9299997924565797,0.9916250072461424,0.8012571969869441,0.8685347519134375,0.821734109943537,0.9928041717619147,0.5439706946190295,0.611188605807798,0.6277372576639416,0.9316008757875403
6905.0,0.9379011561356018,0.9716436896955825,0.9299894682489275,0.9916234198019025,0.7987026168464498,0.8663357007701817,0.8197647376869538,0.9926655765244553,0.52968350342327,0.5934486898097133,0.6174157125366562,0.9250506932991429
6906.0,0.9379007874501932,0.97164346254198,0.9299891335796742,0.9916233683698645,0.8284217676724223,0.8907630124681762,0.8422315845227112,0.9937550808555269,0.629789864481014,0.6982450359452618,0.6963017930114009,0.962644391638351
6907.0,0.9378721323570756,0.9716258004566575,0.9299631218595892,0.9916193759760576,0.827849977799247,0.890299261012275,0.8418062133097463,0.9937455882920304,0.6258572015855315,0.6941250244914631,0.6931364802494557,0.9613759978066778
6908.0,0.937842068879799,0.971607255043853,0.9299358307145371,0.99161519801652,0.8270974868254896,0.8896901099159734,0.8412466723959867,0.9937323519349831,0.6317544238032144,0.7003297213024848,0.6978704770767814,0.963270617299227
6909.0,0.937837637007982,0.9716045198106463,0.929931807446646,0.9916145830361375,0.8315983981076652,0.8933575307129635,0.8446002822059426,0.9937987672171864,0.6334569082794774,0.7021483942019306,0.6992222399907209,0.9638090577403889
6910.0,0.9378371195687545,0.9716042004387919,0.929931337712155,0.9916145112501005,0.8227320332768914,0.8861732523672351,0.8380013387178403,0.9936392254645533,0.6068127301707192,0.6756151572807289,0.6775289790617219,0.9550128304438001
6911.0,0.9378351998702552,0.9716030155293827,0.9299295949954766,0.9916142449522646,0.8461847716520969,0.9060215467879488,0.8557926178948313,0.9937847567078795,0.685166703431904,0.756213635037498,0.7356137939621209,0.9777253097586972
6912.0,0.937794272137378,0.971577738229595,0.9298924394812277,0.9916085780876903,0.8309797391429163,0.8928494169339016,0.8441380025860095,0.9937914777524814,0.6358036355184246,0.704670899132022,0.7010727836788667,0.9645444796771871
6913.0,0.9377688548769639,0.9715620257120472,0.9298693638754877,0.9916050689662025,0.8327792599214893,0.8943320197239678,0.8454844307904974,0.9938110129927372,0.6399654693169238,0.709177803714223,0.7043140607168897,0.9658282341167053
6914.0,0.9377414406985665,0.9715450661662135,0.9298444744380806,0.9916012928660319,0.8305009047111787,0.8924571761771665,0.8437805794586023,0.9937854275172652,0.6293021657127296,0.697730066800116,0.6959109971621414,0.9624881457555282
6915.0,0.937735972911997,0.9715416820055347,0.9298395101013732,0.9916005408003523,0.8349140910674937,0.8961119703976324,0.8470903390050607,0.9938274909798263,0.6540261215252834,0.7244397976377898,0.7147818992762042,0.969945135867722
6916.0,0.9377243699222678,0.971534498880567,0.9298289753384497,0.9915989460601689,0.8323392688562858,0.8939681706998429,0.8451546991619422,0.9938067076639904,0.6475943873449672,0.7174831081558223,0.710096466382257,0.9681068579031028
6917.0,0.9377133581395252,0.9715276795919892,0.9298189771935783,0.9915974340735644,0.7942392514343241,0.8624307128712655,0.8163129479556044,0.992404241815357,0.5190327738391441,0.5810342624890895,0.6099062054493352,0.9195263781159692
6918.0,0.9376766237575334,0.9715049157540087,0.9297856230756587,0.9915924007489609,0.830937278242418,0.8928145994626924,0.8441062952844647,0.9937909555978744,0.6413192246554065,0.7106499509174645,0.7053560634423944,0.9662398566855829
6919.0,0.9376387751146186,0.9714814368226814,0.9297512553317855,0.9915872316908044,0.8188149803294806,0.8830241625050446,0.8350801429200256,0.9935326343473466,0.6065419755376358,0.6753724544273022,0.6773057621914946,0.9549203571362148
6920.0,0.9376177796144094,0.9714684017448874,0.9297321899085933,0.991584371704645,0.8136425027237858,0.8788421851218018,0.8311913580435805,0.9933597633979568,0.5861534088578555,0.65759483209676,0.6606051542838852,0.9478547020087885
6921.0,0.9376174834130081,0.9714682177928535,0.9297319209319782,0.9915843313941751,0.8291404324507775,0.8913471105591131,0.8427665437010605,0.9937663139403774,0.6321425294912175,0.7007433836293603,0.6981792792163172,0.9633937159403091
6922.0,0.937573119730302,0.9714406489789575,0.9296916334247673,0.9915783057417231,0.8352374252200028,0.8963839109382339,0.8473345814009069,0.9938293394842401,0.6506636164262769,0.7208139662026628,0.7123556216103998,0.9689939849920415
6923.0,0.9375410974637729,0.9714207280464843,0.9296625515896545,0.9915739709855903,0.8162678308440703,0.8809701188405356,0.833170468736476,0.9934519982854292,0.6023933803784207,0.6717064458098451,0.673887270271325,0.9534984955358964
6924.0,0.9375402839162622,0.9714202217074669,0.9296618127256615,0.9915738610178702,0.8214091777683339,0.8851101757637428,0.8370164064738198,0.9936056213758705,0.6137816473021603,0.6820638265507168,0.6832710211566158,0.957376667745874
6925.0,0.9375325933898154,0.971415434672645,0.9296548281382789,0.9915728218755087,0.8315286049157145,0.8933001296180045,0.8445481013202211,0.9937979747629423,0.6370195003096795,0.7059838202329137,0.7020253238870656,0.9649223007283486
6926.0,0.9375275633961123,0.9714123031481805,0.9296502598154571,0.9915721426061249,0.7953590068712406,0.8634177634021647,0.8171800864686003,0.9924720821839601,0.5457733030089189,0.6134756404682129,0.6290653894222896,0.932374024567893
6927.0,0.9375246791433353,0.9714105072978968,0.9296476402721922,0.9915717532420945,0.8284328222949294,0.8907719864877205,0.8422398104250496,0.9937552595441556,0.6384536758513477,0.7075367612860946,0.7031430491385896,0.9653650439327611
6928.0,0.937507963511121,0.9714000966057899,0.9296324585050915,0.9915694986471674,0.8277730002004128,0.890236888750203,0.8417489618453314,0.9937442729725393,0.6257223737754669,0.6939851786174692,0.6930274282365286,0.961332179843776
